category,file,line,snippet
PER_TENANT_INTEGRATIONS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/MULTI_TENANT_VALIDATION_REPORT.md,114,Cron jobs process all tenants sequentially. Each iteration uses the correct tenant context. All cron jobs require `CRON_SECRET` authentication.
PER_TENANT_INTEGRATIONS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/MULTI_TENANT_VALIDATION_REPORT.md,125,| Cron job processes Tenant B data | Allowed (intentional) | ✅ CRON_SECRET protected |
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/MULTI_TENANT_VALIDATION_REPORT.md,71,| ZatcaDevice | CRUD (prisma) | ✅ tenantId auto-injected | N/A | ✅ |
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/MULTI_TENANT_VALIDATION_REPORT.md,72,| ZatcaQueue | CRUD (prisma) | ✅ tenantId auto-injected | N/A | ✅ |
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/MULTI_TENANT_VALIDATION_REPORT.md,111,| `/api/cron/zatca` | Iterates all tenants | ✅ Intentional |
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ACCOUNTING_COMPLETION_REPORT.md,19,"**Findings:** Complete COA with Assets (1.x), Liabilities (2.x), Equity (3.x), Revenue (4.x), Expenses (5.x). All accounts have Arabic (nameAr) and English (nameEn) names. Uses hierarchical parentId structure. Tenant-isolated."
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ACCOUNTING_COMPLETION_REPORT.md,152,| Tenant Isolation | **READY** | `audit-controls.ts:98-116` (`checkTenantIsolation()`) |
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ACCOUNTING_STATUS.md,16,"| 6 | **Accounts Receivable** | READY | `lib/accounting/accounts-receivable.ts:1-140` | `getCustomerBalances()` aggregates invoices + receipts per tenant. Computes outstanding, overdueAmount, status (CURRENT/OVERDUE/PAID). Outputs `CustomerBalance[]`. |"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ACCOUNTING_STATUS.md,20,"| 10 | **Audit Controls** | READY | `lib/accounting/audit-controls.ts:1-183` | 6 checks: Duplicate Posting, Transaction Integrity, Unbalanced Entries, Tenant Isolation, Orphaned Receipts, Unreversed Reversals. Returns `AuditCheckResult[]` with PASS/FAIL/WARN. |"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ACCOUNTING_STATUS.md,48,- [x] Tenant-scoped all accounting queries (Prisma `where: { tenantId }`)
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ACCOUNTING_STATUS.md,3,"**Date:** 2026-06-10 | **Auditor:** Agent 2 (Finance, Accounting & ZATCA Lead)"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ACTIVATION_DAY_REPORT.md,150,| Tenant suspension | `app/actions/billingAgent.ts` | 136 | Billing expired alert |
SAAS_SUBSCRIPTIONS_PACKAGES,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ACTIVATION_DAY_REPORT.md,149,| Payment success | `app/actions/billingAgent.ts` | 95 | Subscription activated email |
TENANT_REGISTRATION_ONBOARDING,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ACTIVATION_DAY_REPORT.md,153,| Ejar submission | `app/actions/ejar.ts` | — | Contract registered notification |
TENANT_REGISTRATION_ONBOARDING,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ACTIVATION_DAY_REPORT.md,170,"from: 'ORCA <onboarding@resend.dev>',"
TENANT_REGISTRATION_ONBOARDING,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ACTIVATION_DAY_REPORT.md,190,// Before: 'ORCA <onboarding@resend.dev>'
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ACTIVATION_DAY_REPORT.md,22,| ZATCA | `app\api\cron\zatca\route.ts:9-15` | `process.env.CRON_SECRET` | Line 9: env var read | Line 13-15: Bearer prefix + token compare |
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ACTIVATION_DAY_REPORT.md,38,### Evidence — ZATCA Cron Auth (exact code)
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ACTIVATION_DAY_REPORT.md,41,// app\api\cron\zatca\route.ts:9-15
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ACTIVATION_DAY_REPORT.md,58,"{ ""path"": ""/api/cron/zatca"", ""schedule"": ""*/30 * * *"" },"
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ACTIVATION_DAY_REPORT.md,317,"| Cron Jobs | `billing/route.ts`, `sentinel/route.ts`, `zatca/route.ts`, `installments/route.ts` | 85+ | ✅ AUTH VERIFIED |"
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ACTIVATION_DAY_REPORT.md,268,- **Access:** Neon Console → Branches → Restore → select timestamp
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ACTIVATION_DAY_REPORT.md,272,"1. Neon Console → select branch → ""Restore"" → choose timestamp"
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ACTIVATION_DAY_REPORT.md,274,3. Update `DATABASE_URL` if branch endpoint changed
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_AI_REALITY_REPORT.md,61,"- Under Development: Owner Portal, Tenant Portal, Maintenance"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_AI_REALITY_REPORT.md,196,"| ORCA limitations honestly stated (Owner/Tenant Portal, Maintenance = Under Development) | ✅ TRUE |"
SAAS_SUBSCRIPTIONS_PACKAGES,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_AI_REALITY_REPORT.md,58,"- ✅ **System Prompt:** 147-line Arabic prompt defining agent identity, ORCA product knowledge, pricing, BANT qualification, and conversation scenarios"
SAAS_SUBSCRIPTIONS_PACKAGES,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_AI_REALITY_REPORT.md,63,"- ✅ **Pricing:** Starter 4,999 SAR/mo, Professional 12,999 SAR/mo, Enterprise custom"
SAAS_SUBSCRIPTIONS_PACKAGES,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_AI_REALITY_REPORT.md,197,"| Pricing is real (Starter 4,999, Pro 12,999, Enterprise custom) | ✅ TRUE |"
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_AI_REALITY_REPORT.md,60,"- Ready: CRM, Accounting, ZATCA compliance"
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_AI_REALITY_REPORT.md,112,"- ✅ **ZATCA Compliance:** E-invoicing phases, mandatory invoice elements, QR codes, 6-year retention, 15% VAT"
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_AI_REALITY_REPORT.md,116,- ✅ **Fallback System:** Keyword-based fallback responses for zatca/ejar/contract topics when AI fails
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_AI_REALITY_REPORT.md,2,**Date:** 2026-06-10 | **Time:** Riyadh | **Team:** AGENT 4 — AI REALITY TEAM
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_AI_VALIDATION.md,97,"| 2 | DB health check | `sentinel.ts:118-138` | `SELECT 1` latency check, counts: tenants, users, leads, projects | ✅ |"
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_AI_VALIDATION.md,41,"| 3 | Fallback | `growth.ts:476-489` | 5 keyword-based fallback responses (brochure/details, price/installments, demo, zatca, default) | ✅ |"
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_AI_VALIDATION.md,78,"| 2 | Fallback | `khabeer.ts:103-134` | 4 keyword-based fallback responses: zatca, ejar, contract, default. Returns `isAI: false` | ✅ |"
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_AI_VALIDATION.md,80,"| 4 | Topic classification | `khabeerPrompt.ts:69` | 7 topics: REAL_ESTATE_REGULATION, ZATCA_COMPLIANCE, CONTRACT_TERMS, LEASE_AGREEMENT, CMA_COMPLIANCE, GENERAL_LEGAL, OUT_OF_SCOPE | ✅ |"
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_AI_VALIDATION.md,20,"| 11 | Round-robin assignment | `saherAgent.ts:33-71` | SQL query: agent with fewest leads in 7 days, active + SALES_EMPLOYEE/SALES_MANAGER role | ✅ |"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ALERTING_PLAN.md,176,### 9. Tenant Suspension (Bulk)
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ALERTING_PLAN.md,181,| **Trigger** | Billing cron (`/api/cron/billing`) suspends > 5 tenants in a single run |
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ALERTING_PLAN.md,183,| **Escalation** | If > 10 tenants suspended → verify cron logic is not erroneously suspending paying tenants; check `billingAgent.ts` logs |
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ALERTING_PLAN.md,187,- Billing cron must emit count of suspended tenants
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ALERTING_PLAN.md,268,### 15. Tenant Inactivity
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ALERTING_PLAN.md,273,"| **Trigger** | Tenant with no activity (no logins, no API calls, no lead modifications) for 30 consecutive days |"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ALERTING_PLAN.md,275,| **Escalation** | If > 20% of tenants inactive → customer success review; potential churn risk flag |
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ALERTING_PLAN.md,292,| HIGH-04 | Bulk Tenant Suspension | HIGH | > 5 suspended/run | Email | 1 hr | Verify cron logic |
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ALERTING_PLAN.md,298,| LOW-03 | Tenant Inactivity | LOW | No activity 30 days | Monthly report | 24 hr | Churn risk review |
TENANT_REGISTRATION_ONBOARDING,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ALERTING_PLAN.md,327,- **Post-Mortem:** Required for all CRITICAL and HIGH alerts; documented in incident register
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ALERTING_PLAN.md,65,### 3. ZATCA Submission Failure
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ALERTING_PLAN.md,70,| **Trigger** | `zatca_queue` table count exceeds 50 pending items OR ZATCA API returns 5 consecutive failures |
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ALERTING_PLAN.md,72,| **Escalation** | If queue exceeds 100 → escalation to CTO; if > 200 → contact ZATCA support |
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ALERTING_PLAN.md,77,- Cron job or health endpoint extended to report `pendingZatcaCount`
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ALERTING_PLAN.md,78,- Alert query: `SELECT COUNT(*) FROM zatca_queue WHERE status = 'pending'`
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ALERTING_PLAN.md,79,- ZATCA sandbox/production credentials documented in team vault
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ALERTING_PLAN.md,233,| **Escalation** | If > 500 → check invoice generation pipeline; check ZATCA integration status |
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ALERTING_PLAN.md,286,| CRIT-03 | ZATCA Submission Failure | CRITICAL | Queue > 50 pending | Email | 15 min | Contact ZATCA support |
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ALERTING_PLAN.md,295,| MED-03 | Invoice Queue Growth | MEDIUM | Unprocessed > 100 | Email | 4 hr | Check ZATCA pipeline |
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ALERTING_PLAN.md,312,"7. **Health Endpoint Extended** — Add `pendingZatcaCount`, `activeDbConnections`, `unprocessedInvoiceCount` to `/api/v1/health`"
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ALERTING_PLAN.md,60,- Paylink dashboard access credentials documented in team vault
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_ALERTING_PLAN.md,79,- ZATCA sandbox/production credentials documented in team vault
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_AUDIT_VALIDATION.md,87,"| 12 | Case Study 1 (4.2M SAR savings) | 917-919 | 1137-1139 | Hardcoded text, no real tenant data | **False** |"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_AUDIT_VALIDATION.md,88,"| 13 | Case Study 2 (3x sales velocity) | 920-922 | 1140-1142 | Hardcoded text, no real tenant data | **False** |"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_AUDIT_VALIDATION.md,89,"| 14 | Case Study 3 (60% team reduction) | 923-925 | 1143-1145 | Hardcoded text, no real tenant data | **False** |"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_AUDIT_VALIDATION.md,138,| Tenant Portal | 0/10 | ×2 | 0 |
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_AUDIT_VALIDATION.md,149,"- 3 MISSING modules (Owner Portal, Tenant Portal, Maintenance) each at 0/10"
SAAS_SUBSCRIPTIONS_PACKAGES,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_AUDIT_VALIDATION.md,97,"| 22 | Launch offer ""30% Off"" | 728-729 | 948-949 | Hardcoded text, no discount/pricing engine | **False** |"
SAAS_SUBSCRIPTIONS_PACKAGES,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_AUDIT_VALIDATION.md,98,"| 23 | ""Enterprise SLA 99.99%"" | pricing section | pricing section | No SLA implementation code, no uptime monitoring | **False** |"
SAAS_SUBSCRIPTIONS_PACKAGES,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_AUDIT_VALIDATION.md,103,"| 28 | ""99.99% SLA"" | pricing section | pricing section | No monitoring, no uptime tracking, no SLA contract code | **False** |"
TENANT_REGISTRATION_ONBOARDING,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_AUDIT_VALIDATION.md,15,"| **D: Production Deployment** | **YES** | `https://orca.az-ez.pro` — verified via `curl.exe` for HTTP status codes on `/`, `/demo`, `/login`, `/register`, `/privacy-policy` |"
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_AUDIT_VALIDATION.md,19,"| **H: API Routes** | **YES** | Counted **83 route files** in `app/api/`. Key routes examined: whatsapp/webhook, leads, v1/leads, zatca/submit, accounting/*, invoices/*, cron/billing |"
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_AUDIT_VALIDATION.md,84,"| 9 | ""CMA-Regulated"" | 735 | 955 | Text only, no license number, no regulatory code | **False** |"
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_AUDIT_VALIDATION.md,93,"| 18 | ""ZATCA Integrated"" | 758/978 | 758/978 | Partially true — UBL/QR/API real, ECDSA signing mock | Misleading |"
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_AUDIT_VALIDATION.md,134,| ZATCA | 5/10 | ×1 | 5 |
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_AUDIT_VALIDATION.md,165,| 5 | ECDSA invoice signing is mock | `app/api/v1/zatca/submit/[id]/route.ts` | 125 | **CRITICAL** |
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_AUDIT_VALIDATION.md,89,"| 14 | Case Study 3 (60% team reduction) | 923-925 | 1143-1145 | Hardcoded text, no real tenant data | **False** |"
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_AUDIT_VALIDATION.md,100,"| 25 | ""Multi-Layer Security"" | trust section | trust section | No MFA, no WAF, no CSP, no RBAC — exaggerated | Misleading |"
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_AUDIT_VALIDATION.md,101,"| 26 | ""Role-Based Access"" | trust section | trust section | `Role` enum exists in schema, but no middleware enforcement | Misleading |"
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_AUDIT_VALIDATION.md,150,"- Security at 2/10 (env.txt with creds in git, webhook open, no RBAC)"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_BACKUP_AUDIT.md,20,"| 1 | Tenant | `tenants` | **CRITICAL** | Multi-tenant core; company name, subdomain, subscription, ZATCA creds, VAT, CR |"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_BACKUP_AUDIT.md,62,"**Critical models (13)**: Tenant, User, Lead, Contract, Unit, RentalLease, RentalInvoice, PaymentTransaction, JournalEntry, AccountBalance, ZatcaDevice, AuditLog, MaintenanceTicket"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_BACKUP_AUDIT.md,299,"SELECT 'tenants' AS table_name, COUNT(*) AS row_count FROM tenants"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_BACKUP_AUDIT.md,344,"6. Spot-check 3 tenants: verify their leads, contracts, and invoices load correctly"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_BACKUP_AUDIT.md,354,- [ ] At least 3 tenants have verifiable data integrity
SAAS_SUBSCRIPTIONS_PACKAGES,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_BACKUP_AUDIT.md,20,"| 1 | Tenant | `tenants` | **CRITICAL** | Multi-tenant core; company name, subdomain, subscription, ZATCA creds, VAT, CR |"
SAAS_SUBSCRIPTIONS_PACKAGES,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_BACKUP_AUDIT.md,24,"| 5 | Unit | `units` | **CRITICAL** | Property inventory, pricing, media |"
TENANT_REGISTRATION_ONBOARDING,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_BACKUP_AUDIT.md,20,"| 1 | Tenant | `tenants` | **CRITICAL** | Multi-tenant core; company name, subdomain, subscription, ZATCA creds, VAT, CR |"
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_BACKUP_AUDIT.md,20,"| 1 | Tenant | `tenants` | **CRITICAL** | Multi-tenant core; company name, subdomain, subscription, ZATCA creds, VAT, CR |"
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_BACKUP_AUDIT.md,26,"| 7 | RentalInvoice | `rental_invoices` | **CRITICAL** | ZATCA-linked invoices, QR codes, XML payloads |"
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_BACKUP_AUDIT.md,30,"| 11 | ZatcaDevice | `zatca_devices` | **CRITICAL** | Compliance/production CSRs, private keys, certs |"
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_BACKUP_AUDIT.md,36,"| 17 | ZatcaQueue | `zatca_queue` | HIGH | ZATCA submission queue, retries, responses |"
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_BACKUP_AUDIT.md,62,"**Critical models (13)**: Tenant, User, Lead, Contract, Unit, RentalLease, RentalInvoice, PaymentTransaction, JournalEntry, AccountBalance, ZatcaDevice, AuditLog, MaintenanceTicket"
